Using SPARSE 1.3 as Direct Linear Solver

Note: Compatibility modes selected: hs a


Circuit: comparator atlas: nominal published 27-device matched layout experiment

option SCALE: Scale is set to 1e-06 for instance and model parameters
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000


Initial Transient Solution
--------------------------

Node                                   Voltage
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c212           c.xdut.c211           c.xdut.c210
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c209           c.xdut.c208           c.xdut.c207
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c206           c.xdut.c205           c.xdut.c204
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c203           c.xdut.c202           c.xdut.c201
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c200           c.xdut.c199           c.xdut.c198
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c197           c.xdut.c196           c.xdut.c195
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c194           c.xdut.c193           c.xdut.c192
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c191           c.xdut.c190           c.xdut.c189
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c188           c.xdut.c187           c.xdut.c186
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c185           c.xdut.c184           c.xdut.c183
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c182           c.xdut.c181           c.xdut.c180
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c179           c.xdut.c178           c.xdut.c177
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c176           c.xdut.c175           c.xdut.c174
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c173           c.xdut.c172           c.xdut.c171
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c170           c.xdut.c169           c.xdut.c168
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c167           c.xdut.c166           c.xdut.c165
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c164           c.xdut.c163           c.xdut.c162
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c161           c.xdut.c160           c.xdut.c159
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c158           c.xdut.c157           c.xdut.c156
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c155           c.xdut.c154           c.xdut.c153
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c152           c.xdut.c151           c.xdut.c150
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c149           c.xdut.c148           c.xdut.c147
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c146           c.xdut.c145           c.xdut.c144
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c143           c.xdut.c142           c.xdut.c141
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c140           c.xdut.c139           c.xdut.c138
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c137           c.xdut.c136           c.xdut.c135
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c134           c.xdut.c133           c.xdut.c132
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c131           c.xdut.c130           c.xdut.c129
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c128           c.xdut.c127           c.xdut.c126
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c125           c.xdut.c124           c.xdut.c123
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c122           c.xdut.c121           c.xdut.c120
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c119           c.xdut.c118           c.xdut.c117
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c116           c.xdut.c115           c.xdut.c114
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c113           c.xdut.c112           c.xdut.c111
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c110           c.xdut.c109           c.xdut.c108
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c107           c.xdut.c106           c.xdut.c105
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c104           c.xdut.c103           c.xdut.c102
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device           c.xdut.c101           c.xdut.c100            c.xdut.c99
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c98            c.xdut.c97            c.xdut.c96
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c95            c.xdut.c94            c.xdut.c93
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c92            c.xdut.c91            c.xdut.c90
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c89            c.xdut.c88            c.xdut.c87
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c86            c.xdut.c85            c.xdut.c84
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c83            c.xdut.c82            c.xdut.c81
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c80            c.xdut.c79            c.xdut.c78
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c77            c.xdut.c76            c.xdut.c75
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c74            c.xdut.c73            c.xdut.c72
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c71            c.xdut.c70            c.xdut.c69
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c68            c.xdut.c67            c.xdut.c66
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c65            c.xdut.c64            c.xdut.c63
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c62            c.xdut.c61            c.xdut.c60
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c59            c.xdut.c58            c.xdut.c57
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c56            c.xdut.c55            c.xdut.c54
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c53            c.xdut.c52            c.xdut.c51
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c50            c.xdut.c49            c.xdut.c48
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c47            c.xdut.c46            c.xdut.c45
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c44            c.xdut.c43            c.xdut.c42
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c41            c.xdut.c40            c.xdut.c39
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c38            c.xdut.c37            c.xdut.c36
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c35            c.xdut.c34            c.xdut.c33
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c32            c.xdut.c31            c.xdut.c30
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c29            c.xdut.c28            c.xdut.c27
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c26            c.xdut.c25            c.xdut.c24
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c23            c.xdut.c22            c.xdut.c21
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c20            c.xdut.c19            c.xdut.c18
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c17            c.xdut.c16            c.xdut.c15
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c14            c.xdut.c13            c.xdut.c12
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device            c.xdut.c11            c.xdut.c10             c.xdut.c9
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device             c.xdut.c8             c.xdut.c7             c.xdut.c6
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device             c.xdut.c5             c.xdut.c4             c.xdut.c3
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Capacitor: Fixed capacitor
     device             c.xdut.c2             c.xdut.c1             c.xdut.c0
      model                     C                     C                     C
          w                 1e-05                 1e-05                 1e-05
          l                     0                     0                     0

 Resistor: Simple linear resistor
     device           r.xdut.r674           r.xdut.r673           r.xdut.r672
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r671           r.xdut.r670           r.xdut.r669
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r668           r.xdut.r667           r.xdut.r666
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r665           r.xdut.r664           r.xdut.r663
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r662           r.xdut.r661           r.xdut.r660
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r659           r.xdut.r658           r.xdut.r657
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r656           r.xdut.r655           r.xdut.r654
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r653           r.xdut.r652           r.xdut.r651
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r650           r.xdut.r649           r.xdut.r648
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r647           r.xdut.r646           r.xdut.r645
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r644           r.xdut.r643           r.xdut.r642
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r641           r.xdut.r640           r.xdut.r639
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r638           r.xdut.r637           r.xdut.r636
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r635           r.xdut.r634           r.xdut.r633
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r632           r.xdut.r631           r.xdut.r630
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r629           r.xdut.r628           r.xdut.r627
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r626           r.xdut.r625           r.xdut.r624
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r623           r.xdut.r622           r.xdut.r621
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r620           r.xdut.r619           r.xdut.r618
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r617           r.xdut.r616           r.xdut.r615
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r614           r.xdut.r613           r.xdut.r612
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r611           r.xdut.r610           r.xdut.r609
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r608           r.xdut.r607           r.xdut.r606
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r605           r.xdut.r604           r.xdut.r603
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r602           r.xdut.r601           r.xdut.r600
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r599           r.xdut.r598           r.xdut.r597
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r596           r.xdut.r595           r.xdut.r594
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r593           r.xdut.r592           r.xdut.r591
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r590           r.xdut.r589           r.xdut.r588
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r587           r.xdut.r586           r.xdut.r585
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r584           r.xdut.r583           r.xdut.r582
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r581           r.xdut.r580           r.xdut.r579
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r578           r.xdut.r577           r.xdut.r576
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r575           r.xdut.r574           r.xdut.r573
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r572           r.xdut.r571           r.xdut.r570
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r569           r.xdut.r568           r.xdut.r567
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r566           r.xdut.r565           r.xdut.r564
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r563           r.xdut.r562           r.xdut.r561
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r560           r.xdut.r559           r.xdut.r558
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r557           r.xdut.r556           r.xdut.r555
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r554           r.xdut.r553           r.xdut.r552
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r551           r.xdut.r550           r.xdut.r549
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r548           r.xdut.r547           r.xdut.r546
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r545           r.xdut.r544           r.xdut.r543
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r542           r.xdut.r541           r.xdut.r540
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r539           r.xdut.r538           r.xdut.r537
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r536           r.xdut.r535           r.xdut.r534
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r533           r.xdut.r532           r.xdut.r531
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r530           r.xdut.r529           r.xdut.r528
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r527           r.xdut.r526           r.xdut.r525
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r524           r.xdut.r523           r.xdut.r522
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r521           r.xdut.r520           r.xdut.r519
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r518           r.xdut.r517           r.xdut.r516
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r515           r.xdut.r514           r.xdut.r513
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r512           r.xdut.r511           r.xdut.r510
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r509           r.xdut.r508           r.xdut.r507
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r506           r.xdut.r505           r.xdut.r504
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r503           r.xdut.r502           r.xdut.r501
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r500           r.xdut.r499           r.xdut.r498
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r497           r.xdut.r496           r.xdut.r495
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r494           r.xdut.r493           r.xdut.r492
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r491           r.xdut.r490           r.xdut.r489
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r488           r.xdut.r487           r.xdut.r486
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r485           r.xdut.r484           r.xdut.r483
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r482           r.xdut.r481           r.xdut.r480
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r479           r.xdut.r478           r.xdut.r477
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r476           r.xdut.r475           r.xdut.r474
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r473           r.xdut.r472           r.xdut.r471
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r470           r.xdut.r469           r.xdut.r468
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r467           r.xdut.r466           r.xdut.r465
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r464           r.xdut.r463           r.xdut.r462
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r461           r.xdut.r460           r.xdut.r459
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

 Resistor: Simple linear resistor
     device           r.xdut.r458           r.xdut.r457           r.xdut.r456
      model                     R                     R                     R
          w                 1e-05                 1e-05                 1e-05
          l                 1e-05                 1e-05                 1e-05

